heading
1.5707963267948966
1.7453995013980712
1.718944474943045
1.718944474943045
1.718944474943045
1.718944474943045
1.718944474943045
1.718944474943045
1.755981511980082
1.7824365384351084
1.7824365384351084
1.7877275437261138
1.6607434167419868
1.6766164326150026
1.5337592897578598
1.5602143162128863
1.6501614061599763
1.6025423585409286
1.523177279175849
1.4014841574827275
1.3538651098636798
1.3909021469007168
1.5284682844668542
1.470267226265796
1.9858241198219746
2.517254029251169
3.069847959844384
2.4378889498860894
-2.7265648605627155
-2.678945812943668
-2.7794749134727685
-3.0810622150600704
-3.1233902573881127
-3.1445542785521337
-3.165718299716155
-3.1392632732611285
-3.239792373790229
-3.2662474002452555
-3.3032844372822927
2.1415926535897927
1.4249775589754132
0.6713254273239966
-0.2304748524755682
-0.07703569903641472
-0.013543635544351229
-0.15110977311048884
-0.0611626831633989
-0.008252630253345994
-0.14052776252847826
-0.2251838471845629
-0.2357658577665735
-0.2780939000946159
-0.2833849053856212
-0.39449601649673227
-0.29925792125863704
-0.2675118895126053
-0.11936374136445715
-0.01354363554435134
0.17693255493183913
0.2245516025508867
0.09227647027575447
0.002329380328664532
-0.08232670432742012
0.0764034544027386
-0.029416651417367212
-0.0717446937454096
-0.0029616249623408697
-0.018834640835356686
-0.0347076567083725
-0.05058067258138832
0.6342883902869594
-0.07174469374540948
-0.7301587301587307
0.07111244911173342
-0.772486772486773
-1.7113240893233748
-2.023493401492687
-2.0711124491117343
-2.139895517894803
-2.08698546498475
-2.17693255493184
-2.0234934014926864
-1.975874353873639
-2.0658214438207287
-2.182223560222845
-2.325080703079988
-2.3726997506990353
-2.4785198565191413
-2.621376999376284
-2.600212978212263
-2.610794988794274
-2.7324881104873957
-2.7695251475244325
-2.991747369746655
-2.9494193274186125
-2.9123822903815753
-2.986456364455649
-3.0340754120746967
-3.071112449111734
-3.0393664173657022
-3.018202396201681
-2.9811653591646436
-2.8541812321805167
-2.896509274508559
-3.145186523185808
-3.1028584808577655
-3.134604512603797
-3.224551602550887
-3.0552394332387176
-2.7430701210694055
-1.915343915343915
-1.172273794274509
-1.2357658577665724
-1.1140727360734508
-1.0505806725813873
-0.9024325244332392
-0.9659245879253027
-0.754284376285091
-0.5902632122639271
-0.4526970746977895
-0.43153305353376836
-0.6802103022110171
-0.8071944291951441
-0.934178556179271
-0.9130145350152499
-1.5343915343915342
-2.1557685337678185
-2.692489448488018
3.0063558963523214
3.143922033918459
3.1756680656644907
3.217996107992533
3.212705102701528
2.3532328652300056
2.3691058811030214
2.448470960468101
1.9011680351658908
1.1686799246784956
1.2586270146255856
1.2956640516626226
1.2374629934615644
1.1475159035144744
1.1792619352605063
1.0046587606573316
0.904129660128231
0.9940767500753209
1.105187861186432
1.3803201363187072
1.2533360093345802
1.4067751627737337
1.263918019916591
0.9517487077472788
0.9200026760012471
1.0205317765303477
0.8988386548372259
0.8988386548372259
0.7665635225620937
0.8194735754721466
0.7453995013980725
0.8300555860541572
0.845928601927173
0.808891564890136
0.8723836283821995
0.755981511980083
0.6924894484880195
0.845928601927173
0.9676217236202946
0.830055586054157
0.1346045126037987
0.9517487077472787
1.9276230616209173
2.8558783678755084
-2.37206750606536
-2.2874114214092756
-2.202755336753191
-2.070480204478059
-2.128681262679117
-2.0916442256420797
-1.8800040140018681
-1.6471997811976353
-1.4091045431023972
-1.2874114214092756
-1.1392632732611274
-1.223919357917212
-1.0440251780230323
-1.09164422564208
-1.2345013684992228
-1.1710093050071593
-1.0651891991870535
-0.9805331145309688
-1.0810622150600695
-1.00169713569499
-1.054607188605043
-0.9382050722029266
-0.9117500457479002
-0.9911151251129796
-0.9646600986579532
-0.8376759716738262
-0.8270939610918157
-0.8588399928378474
-0.9752421092399639
-1.0546071886050434
-1.0334431674410223
-1.0016971356949904
-0.9329140669119217
-1.0175701515680062
-0.9064590404568951
-0.7477288817267363
-0.8905860245838793
-0.9011680351658898
-1.7447672567643964
-2.588366478362903
2.9200026760012463
2.861801617800188
2.9570397130382835
2.787727543726114
2.8141825701811407
2.925293681292252
3.0258227818213523
3.200425956424527
3.0628598188583895
3.337992093990665
3.5866693426679137
3.740108496107067
3.988785744784316
-1.3079431979396212
