meanHits
0.2674698795180723
0.5310734463276836
0.39425587467362927
0.4889502762430939
0.19221967963386727
0.4435483870967742
0.28536585365853656
0.33753148614609574
0.28292682926829266
0.48484848484848486
0.5369318181818182
0.2674698795180723
0.6996904024767802
0.3468354430379747
0.37017994858611825
0.45799457994579945
0.6575757575757576
0.5041782729805014
0.6871165644171779
0.15401785714285715
0.38701298701298703
0.46321525885558584
0.18493150684931506
0.5310734463276836
0.7864077669902912
0.25598086124401914
0.5325779036827195
0.30049261083743845
0.34517766497461927
0.45528455284552843
0.4228723404255319
0.47802197802197804
0.4835164835164835
0.3192019950124688
0.29975429975429974
0.19540229885057472
0.4105263157894737
0.3468354430379747
0.523943661971831
0.3392405063291139
0.5282485875706214
0.4712328767123288
0.4266666666666667
0.47527472527472525
0.4015748031496063
0.5126050420168067
0.4228723404255319
0.45528455284552843
0.45528455284552843
0.2541966426858513
0.37209302325581395
0.8316831683168316
0.3631713554987212
0.5126050420168067
0.5970588235294118
0.505586592178771
0.43699731903485256
0.47802197802197804
0.30445544554455445
0.5282485875706214
0.5530085959885387
0.5982404692082112
0.5126050420168067
0.4592391304347826
0.4304812834224599
0.23349056603773585
0.15659955257270694
0.5514285714285714
0.4540540540540541
0.4041994750656168
0.4659400544959128
0.3756476683937824
0.19815668202764977
0.28361858190709044
0.5530085959885387
0.24761904761904763
0.5154061624649859
0.5739130434782609
0.9442508710801394
0.28780487804878047
0.49171270718232046
0.3989501312335958
0.4005235602094241
0.3258145363408521
0.4835164835164835
0.5154061624649859
0.49444444444444446
0.5739130434782609
0.4474393530997305
0.24228028503562946
0.5830903790087464
0.47802197802197804
0.3711340206185567
0.47802197802197804
0.4105263157894737
0.3676092544987147
0.46994535519125685
0.40633245382585753
0.4712328767123288
0.4592391304347826
