,0
741,247.0
742,84.20178799489156
743,245.0
744,248.0
745,84.20178799489156
746,246.0
747,249.0
748,84.20178799489156
749,247.0
750,250.0
751,84.20178799489156
752,248.0
753,251.0
754,84.20178799489156
755,249.0
756,252.0
757,84.20178799489156
758,250.0
759,253.0
760,84.20178799489156
761,251.0
762,254.0
763,84.20178799489156
764,252.0
765,255.0
766,84.20178799489156
767,253.0
768,256.0
769,84.20178799489156
770,254.0
771,257.0
772,84.20178799489156
773,255.0
774,258.0
775,84.20178799489156
776,256.0
777,259.0
778,84.20178799489156
779,257.0
780,260.0
781,84.20178799489156
782,258.0
783,261.0
784,84.20178799489156
785,259.0
786,262.0
787,84.20178799489156
788,260.0
789,263.0
790,84.20178799489156
791,261.0
792,264.0
793,84.20178799489156
794,262.0
795,265.0
796,84.20178799489156
797,263.0
798,266.0
799,84.20178799489156
800,264.0
801,267.0
802,84.20178799489156
803,265.0
804,268.0
805,84.20178799489156
806,266.0
807,269.0
808,84.20178799489156
809,267.0
810,270.0
811,84.20178799489156
812,268.0
813,271.0
814,84.20178799489156
815,269.0
816,272.0
817,84.20178799489156
818,270.0
819,273.0
820,84.20178799489156
821,271.0
822,274.0
823,84.20178799489156
824,272.0
825,275.0
826,84.20178799489156
827,273.0
828,276.0
829,84.20178799489156
830,274.0
831,277.0
832,84.20178799489156
833,275.0
834,278.0
835,84.20178799489156
836,276.0
837,279.0
838,84.20178799489156
839,277.0
840,280.0
841,84.20178799489156
842,278.0
843,281.0
844,84.20178799489156
845,279.0
846,282.0
847,84.20178799489156
848,280.0
849,283.0
850,84.20178799489156
851,281.0
852,284.0
853,84.20178799489156
854,282.0
855,285.0
856,84.20178799489156
857,283.0
858,286.0
859,84.20178799489156
860,284.0
861,287.0
862,84.20178799489156
863,285.0
864,288.0
865,84.20178799489156
866,286.0
867,289.0
868,84.20178799489156
869,287.0
870,290.0
871,84.20178799489156
872,288.0
873,291.0
874,84.20178799489156
875,289.0
876,292.0
877,84.20178799489156
878,290.0
879,293.0
880,84.20178799489156
881,291.0
882,294.0
883,84.20178799489156
884,292.0
885,295.0
886,84.20178799489156
887,293.0
888,296.0
889,84.20178799489156
890,294.0
891,297.0
892,84.20178799489156
893,295.0
894,298.0
895,84.20178799489156
896,296.0
897,299.0
898,84.20178799489156
899,297.0
900,300.0
901,84.20178799489156
902,298.0
903,301.0
904,84.20178799489156
905,299.0
906,302.0
907,84.20178799489156
908,300.0
909,303.0
910,84.20178799489156
911,301.0
912,304.0
913,84.20178799489156
914,302.0
915,305.0
916,84.20178799489156
917,303.0
918,306.0
919,84.20178799489156
920,304.0
921,307.0
922,84.20178799489156
923,305.0
924,308.0
925,84.20178799489156
926,306.0
927,309.0
928,84.20178799489156
929,307.0
930,310.0
931,84.20178799489156
932,308.0
933,311.0
934,84.20178799489156
935,309.0
936,312.0
937,84.20178799489156
938,310.0
939,313.0
940,84.20178799489156
