ts_heading
1.5707963267948966
1.5707963267948966
1.5707963267948966
1.5707963267948966
1.571366695831496
1.5958925644052728
1.595892564405273
1.595892564405273
1.595892564405273
1.595892564405273
1.595892564405273
1.595892564405273
1.5861962907830822
1.5861962907830822
1.5861962907830822
1.5964629334418725
1.5964629334418725
1.597033302478472
1.597033302478472
1.597033302478472
1.5873370288562814
1.6078703141738617
1.6078703141738617
1.6078703141738617
1.6192776949058507
1.6192776949058507
1.629544337564641
1.6398109802234313
1.6609146345776111
1.6323961827476383
1.6346776588940362
1.5485519343675187
1.5417075059283254
1.5240260657937423
1.5468408272577205
1.5696555887216985
1.5531148866603144
1.5183223754277477
1.5057742566225596
1.5029224114395623
1.5080557327689574
1.4732632215363908
1.4664187930971975
1.429344805718233
1.403107830034658
1.406530044254255
1.4019670919614593
1.3785819614608816
1.3455005573381134
1.3038636176663532
1.3129895222519445
1.3204043197277375
1.3768708543510835
1.4031078300346582
1.4259225914986364
1.4396114483770233
1.4139448417300478
1.3666042116922932
1.2793377490925766
1.2724933206533833
1.28618217753177
1.2599452018481951
1.2844710704219717
1.2599452018481951
1.2759155348729798
1.2610859399213938
1.2570933566651978
1.2308563809816229
1.2542415114822005
1.227434166762026
1.2399822855672142
1.253671142445601
1.2371304403842167
1.231426750018222
1.2377008094208162
1.2228712144692302
1.2080416195176444
1.2325674880914212
1.2257230596522277
1.2291452738718247
1.2325674880914215
1.2365600713476175
1.2405526546038137
1.2542415114822005
1.2890340227147672
1.2742044277631812
1.3591894142165
1.3637523665092957
1.4384707103038241
1.4327670199378295
1.4863817093781782
1.5217445896473443
1.5474111962943198
1.5633815293191045
1.5696555887216983
1.5947518263320741
1.5987444095882704
1.5827740765634857
1.5861962907830824
1.5514037795505158
1.5850555527098837
1.587907397892881
1.6038777309176657
1.6198480639424504
1.635818396967235
1.6603442655410117
1.654640575175017
1.6785960747121942
1.65178872999202
1.634107289857437
1.6175665877960528
1.62041843297905
1.5839148146366853
1.5879073978928813
1.5816333384902874
1.6050184689908649
1.6192776949058514
1.6226999091254481
1.6483665157724237
1.6226999091254481
1.6375295040770341
1.66262574168741
1.6569220513214153
1.6894330864075842
1.723084859566952
1.757307001762919
1.7789810251536984
1.8331660836306465
1.8867807730709951
1.8913437253637908
1.9757583427805099
1.9900175686954962
2.016254544379071
2.0921136262467988
2.1280468755525646
2.1656912319681285
2.181661564992913
2.2272910879208694
2.242120682872455
2.2666465514462315
2.2906020509834084
2.2843279915808146
2.298587217495801
2.2923131580932066
2.2763428250684217
2.230142933103866
2.2056170645300894
2.2016244812738934
2.1776689817367165
2.14287647050415
2.1497208989433436
2.1662616010047278
2.1833726721027116
2.1999133741640957
2.196491159944499
2.212461492969284
2.227861456957469
2.2221577665914745
2.2569502778240413
2.2512465874580467
2.286039098690613
2.259802123007039
2.284327991580815
2.307142753044793
2.32083160992318
2.323113086069578
2.356194490192346
2.3584759663387445
2.371024085143932
2.3830018349125206
2.385283311058919
2.388135156241916
2.380720358766123
2.3738759303269297
2.3373723119845646
2.3407945262041614
2.295165003276205
2.27919467025142
2.242691051909055
2.2272910879208703
2.191928207651704
2.1964911599445
2.159987541602135
